x_utm,y_utm,zone,longitude,latitude,BAEI.01_direct_path,BAEI.01_diffracted_path,BAEI.02_direct_path,BAEI.02_diffracted_path,BAEI.03_direct_path,BAEI.03_diffracted_path,BAEI.04_direct_path,BAEI.04_diffracted_path,BAEI.05_direct_path,BAEI.05_diffracted_path,BAEI.06_direct_path,BAEI.06_diffracted_path,BAIS.01_direct_path,BAIS.01_diffracted_path,BAIS.02_direct_path,BAIS.02_diffracted_path,BAIS.03_direct_path,BAIS.03_diffracted_path,BAIS.04_direct_path,BAIS.04_diffracted_path,BATI._direct_path,BATI._diffracted_path,lts_velocity_at5C,lts_azimuth,sigma_tau,apparent_over_true_velocity
437407.9139999999,6780359.484900001,Core,-148.1629045326933,61.15276388721912,3171.5901825562896,3171.5901825562896,3248.3316391805324,3248.3316391805324,3244.0903387515045,3244.0903387515045,3200.469690503544,3200.469690503544,3161.945282818149,3161.945282818149,3205.5062561041123,3205.5062561041123,3836.9792477537944,3837.5409935851944,3823.521113833952,3824.040256488348,3863.132435819227,3863.642881316342,3843.7833245643237,3844.302800916088,1391.937196508558,1396.6059244378152,0.34286588576299065,318.31947977236496,0.002517696342131004,1.0255098471392359
437388.07019999996,6780416.3704,Core,-148.1632919165418,61.15327131553523,3229.454225839775,3229.454225839775,3306.2103170973983,3306.2103170973983,3302.4842947682687,3302.4842947682687,3259.1568894657557,3259.1568894657557,3220.351069748405,3220.351069748405,3263.7089545045724,3263.7089545045724,3899.4090306879057,3899.6967246316904,3886.155890663821,3886.3927728659355,3925.633965119777,3925.875137047832,3906.3321928274036,3906.57639700433,1432.9609438265134,1437.773731504623,0.3431086223862314,318.58189727730814,0.002497248769582628,1.02623587095126
437430.0729,6780469.948600002,Core,-148.16252941062027,61.15375892894831,3241.1759280625565,3241.1759280625565,3318.1720671006547,3318.1720671006547,3315.7345002781035,3315.7345002781035,3272.968356690067,3272.968356690067,3233.268924854536,3233.268924854536,3276.338862724769,3276.338862724769,3950.5707922950714,3950.5919062013318,3936.7853889828953,3936.796328264269,3976.5774222800956,3976.5872630486647,3957.17142506341,3957.182689090706,1499.9308686010725,1503.217521243114,0.3443877984210109,319.72347763856294,0.004097809845734959,1.0300618789455278
437386.74729999993,6780587.026999999,Core,-148.1633728750469,61.15480289226026,3364.616246690154,3364.616246690154,3441.556418625401,3441.556418625401,3440.057571980085,3440.057571980085,3397.8799101260142,3397.8799101260142,3357.7245061082817,3357.7245061082817,3400.3611403795826,3400.3611403795826,4080.564370470639,4080.564370470639,4067.2250418335248,4067.2250418335248,4106.720465282207,4106.720465282207,4087.4208380539217,4087.4208380539217,1588.23332588728,1593.3219950872817,0.34514391365870245,320.9262609896903,0.0015548422924399803,1.0323234151730214
437413.2056999998,6780595.295200001,Core,-148.16288412029715,61.15488132986633,3351.5101414990354,3351.5101414990354,3428.59455931322,3428.59455931322,3427.5282098964085,3427.5282098964085,3385.4810180433356,3385.4810180433356,3344.9693931736806,3344.9693931736806,3387.580464943904,3387.580464943904,4083.4550254666574,4083.4552551764004,4069.7990191808994,4069.7990191808994,4109.504024114968,4109.504024114968,4090.130197668595,4090.130197668595,1606.0831491929555,1610.2171974572207,0.34514391365870245,320.9262609896903,0.0015548422924399803,1.0323234151730214
437438.6719000004,6780717.3345,Core,-148.16245135738495,61.155980799790406,3433.9502483366327,3433.9502483366327,3511.148325449682,3511.148325449682,3511.925525334248,3511.925525334248,3470.8347185876883,3470.8347185876883,3429.2092584080046,3429.2092584080046,3471.2265822776694,3471.2265822776694,4210.599176947708,4210.599176947708,4196.604704776268,4196.604704776268,4236.4840446757835,4236.4840446757835,4217.057886745508,4217.057886745508,1729.6146641794553,1732.8208914494303,0.3474668988176074,322.49995803582374,0.003604611082392202,1.0392714501165214
437632.84559999965,6780767.7421,Tail,-148.15886088104472,61.15646418111381,3347.185275524653,3347.185275524653,3424.963507526336,3424.963507526336,3428.9774886697332,3428.9774886697332,3389.2095433454847,3389.2095433454847,3345.25413016311,3345.25413016311,3386.6869050238997,3386.6869050238997,4240.252126266426,4240.252126266426,4224.090269724536,4224.090269724536,4265.267309974962,4265.267309974962,4245.404952658164,4245.404952658164,1858.580413563646,1859.8845675283128,0.34620324735555635,325.69832055935416,0.0036616145238802227,1.035491876027949
437873.01570000034,6780829.720800001,Tail,-148.15441960831362,61.15705861832812,3253.4714084289744,3253.4714084289744,3331.708801296138,3331.708801296138,3339.873323199397,3339.873323199397,3301.9255628367464,3301.9255628367464,3255.1182351867837,3255.1182351867837,3295.6817161135154,3295.6817161135154,4287.213485047837,4287.213485047837,4268.457789655198,4268.457789655198,4311.109942085219,4311.109942085219,4290.766551449911,4290.766551449911,2036.968907545358,2037.2541061068362,0.34392746541716135,329.19364557143695,0.003510313914623875,1.028685025639284
437998.03160000034,6780792.679099999,Tail,-148.1520850433111,61.1567459235229,3148.678344498523,3148.678344498523,3227.1759012084935,3227.1759012084935,3236.824758791926,3236.824758791926,3199.3993061155024,3199.3993061155024,3151.4388401034103,3151.4388401034103,3191.868794364837,3191.868794364837,4242.19358788968,4242.19358788968,4222.049501727407,4222.049501727407,4265.474394996115,4265.474394996115,4244.881983423394,4244.881983423394,2083.7679550484286,2084.2448756310287,0.34117669186221644,330.60709531539396,0.0033687921558832375,1.02045747812003
438038.7114000004,6780845.595899999,Tail,-148.15134664012837,61.15722732852962,3172.9808941766296,3172.9808941766296,3251.4597832953473,3251.4597832953473,3262.2387711103756,3262.2387711103756,3225.384334190969,3225.384334190969,3176.738433006471,3176.738433006471,3216.844422098194,3216.844422098194,4294.462408612902,4294.5687959118,4273.932222569731,4274.020586963802,4317.573795071943,4317.665967692287,4296.911578662427,4297.003691949544,2151.470743774064,2153.4524791360104,0.3381368253153648,332.2581578504754,0.0031778350776187716,1.0113652551627994
438099.89639999997,6780810.207800001,Tail,-148.1501984265455,61.15691935229408,3108.8589378323454,3108.8589378323454,3187.4376140159675,3187.4376140159675,3198.8108814183065,3198.8108814183065,3162.1483229158885,3162.1483229158885,3113.02029992304,3113.02029992304,3153.10335083196,3153.10335083196,4257.273188468385,4257.273188468385,4236.05011942298,4236.05011942298,4280.057185936041,4280.057185936041,4259.281192629147,4259.281192629147,2165.6433960681543,2166.964623610961,0.33599682132387404,332.1935278169503,0.0033182455842824705,1.0049645158145046
438144.71690000035,6780851.482799999,Tail,-148.14937926616832,61.15729690477428,3123.965025658346,3123.965025658346,3202.4301228614904,3202.4301228614904,3214.9280006321924,3214.9280006321924,3178.909219230076,3178.909219230076,3129.1680801658554,3129.1680801658554,3168.841576304816,3168.841576304816,4302.055424340229,4302.055424340229,4280.424144801761,4280.424144801761,4324.6247293583465,4324.6247293583465,4303.793488052915,4303.793488052915,2226.204957852082,2226.9676173731405,0.33872625256310346,333.2786532168711,0.0026265883500172595,1.0131282285930168
438290.5070000002,6780777.355300002,Tail,-148.14664672757038,61.15665451440282,2986.6296779334534,2986.6296779334534,3065.175694143864,3065.175694143864,3079.282261749551,3079.282261749551,3043.885693776588,3043.885693776588,2992.9510718763368,2992.9510718763368,3032.4498237685284,3032.4498237685284,4230.16212134399,4230.16212134399,4206.8914625867465,4206.8914625867465,4251.908534134595,4251.908534134595,4230.833551793019,4230.833551793019,2281.3352167885882,2282.2780516994417,0.3346051859434999,334.48585585411286,0.002800488537804289,1.0008021425791938
438281.3788999999,6780821.011599999,Tail,-148.14683052120125,61.15704493230465,3030.895078671395,3030.895078671395,3109.3326608276657,3109.3326608276657,3123.7149142478593,3123.7149142478593,3088.5601171296253,3088.5601171296253,3037.5653943839666,3037.5653943839666,3076.8507403055673,3076.8507403055673,4275.370585045998,4275.373488156149,4252.274874889087,4252.276121485187,4297.199009116973,4297.20051381477,4276.153257720572,4276.154781075398,2303.2248294121555,2304.113308843843,0.33643548871561363,335.0874090144172,0.0033139401216143744,1.0062765674023924
438312.7320999997,6780834.9023,Tail,-148.14625258880298,61.15717454739578,3029.6151667101385,3029.6151667101385,3107.975398109987,3107.975398109987,3122.986499885206,3122.986499885206,3088.176150496735,3088.176150496735,3036.825317273752,3036.825317273752,3075.908408818983,3075.908408818983,4291.350529570023,4291.350529570023,4267.956948311785,4267.956948311785,4313.022616656046,4313.022616656046,4291.936297328219,4291.936297328219,2336.612980691483,2337.509047824714,0.33604476810995565,335.66633728869834,0.0038578752185459944,1.0051079243695902
438434.1760999998,6780764.655200001,Tail,-148.1439736603115,61.156563102197836,2914.3033810557667,2914.3033810557667,2992.5894410288292,2992.5894410288292,3008.92324323575,3008.92324323575,2974.6652563728935,2974.6652563728935,2922.3785542845303,2922.3785542845303,2961.291208789503,2961.291208789503,4228.427032812942,4228.427032812942,4203.658045879787,4203.658045879787,4249.364049356085,4249.364049356085,4228.096691307379,4228.096691307379,2389.324973455106,2390.7927880893176,0.3359564147317124,336.75709985626884,0.002927324370463426,1.0048436599350727
438465.9260999998,6780814.264699999,Tail,-148.14339995414213,61.15701337605525,2947.952257800141,2947.952257800141,3025.9536864993574,3025.9536864993574,3043.3333415314723,3043.3333415314723,3009.8211409344435,3009.8211409344435,2957.1119192136016,2957.1119192136016,2995.463239541555,2995.463239541555,4286.117742497155,4286.117742497155,4261.15686725814,4261.15686725814,4306.912448297262,4306.912448297262,4285.6409479134745,4285.6409479134745,2441.7982545656982,2442.576591284515,0.3329985700966899,337.71854570447323,0.0034387850939240024,0.9959967640335649
438499.2637,6780785.292800002,Tail,-148.14277122995057,61.156758556919954,2908.642701796932,2908.642701796932,2986.620367672148,2986.620367672148,3004.2829615325372,3004.2829615325372,2970.8667966751864,2970.8667966751864,2917.93505385274,2917.93505385274,2956.2870732974748,2956.2870732974748,4259.681510454145,4259.681510454145,4234.323043180858,4234.323043180858,4280.257974974733,4280.257974974733,4258.93712922134,4258.93712922134,2452.7027806792003,2453.825195256007,0.3329985700966899,337.71854570447323,0.0034387850939240024,0.9959967640335649
438547.6825000001,6780802.7553,Tail,-148.1418774142278,61.15692288967803,2907.5237051800996,2907.5237051800996,2985.242679989307,2985.242679989307,3003.8971300247013,3003.8971300247013,2971.118773308012,2971.118773308012,2917.7179868425487,2917.7179868425487,2955.642719453492,2955.642719453492,4285.25149587147,4285.25149587147,4259.465960394571,4259.465960394571,4305.564927654009,4305.564927654009,4284.206294201277,4284.206294201277,2501.9260098758305,2502.919417059264,0.3347492508617683,339.0861061350373,0.00281164627096569,1.0012330399021596
438542.2916000001,6780853.82,Tail,-148.14199412632678,61.157380397086996,2957.038206718052,2957.038206718052,3034.63890427957,3034.63890427957,3053.6224019582114,3053.6224019582114,3021.114763151109,3021.114763151109,2967.627573069504,2967.627573069504,3005.3200211842395,3005.3200211842395,4336.359697479664,4336.37615896403,4310.7410618339945,4310.752383045864,4356.766822708157,4356.778787596149,4335.427981863677,4335.440141719637,2528.2958899364107,2529.2591062823053,0.3347492508617683,339.0861061350373,0.00281164627096569,1.0012330399021596
438570.7344000004,6780840.5907999985,Tail,-148.1414614424877,61.157266109773246,2934.9788280151547,2934.9788280151547,3012.4940740260568,3012.494174115217,3031.838848089775,3031.838848089775,2999.5269663088907,2999.5269663088907,2945.8310254801218,2945.8310254801218,2983.4236575487807,2983.4236575487807,4326.784873556808,4326.784873556808,4300.862131887504,4300.862131887504,4347.014461704735,4347.014461704735,4325.643481327818,4325.643481327818,2544.0673199158823,2545.2113059167636,0.3347492508617683,339.0861061350373,0.00281164627096569,1.0012330399021596
438541.63019999955,6780900.122200001,Tail,-148.14202143365128,61.15779589788885,3000.6644399855995,3000.6644399855995,3078.1418544904327,3078.1418544904327,3097.4775169412283,3097.4775169412283,3065.243604128832,3065.243604128832,3011.6468386207416,3011.6468386207416,3049.115624817784,3049.115624817784,4383.146498605912,4383.146498605912,4357.634738778378,4357.634738778378,4403.61360041215,4403.61360041215,4382.287503402737,4382.287503402737,2556.7091000691407,2557.5248293766554,0.3347492508617683,339.0861061350373,0.00281164627096569,1.0012330399021596
438630.9271999998,6780845.8825,Tail,-148.14034493194546,61.15732303270419,2920.490788609368,2920.490793413127,2997.690741774093,2997.700963935599,3018.0895638362385,3018.0895638362385,2986.445487316631,2986.445487316631,2932.2435654335136,2932.2435654335136,2969.407525694867,2969.407525694867,4341.877182008271,4341.877182008271,4315.396942028246,4315.396942028246,4361.766047675716,4361.766047675716,4340.344272720895,4340.344272720895,2597.2915744583315,2598.3016913396305,0.3327139553438694,340.7773062774072,0.0034029387644716803,0.9951454829823483
438609.76049999986,6780909.382599998,Tail,-148.14075873079807,61.157889690988455,2986.777007524632,2986.777007524632,3063.9087705934176,3063.909633220931,3084.442863087205,3084.442863087205,3052.965970503933,3052.965970503933,2998.7919184239795,2998.7919184239795,3035.772990330192,3035.772990330192,4402.772616885144,4402.772616885144,4376.639589060088,4376.639589060088,4422.865943170199,4422.865943170199,4401.480140513447,4401.480140513447,2617.4176788794907,2618.249445646216,0.3344949734788141,341.15451379779915,0.0028358855546465854,1.0004724977457298
438650.7709999997,6780942.455600001,Tail,-148.1400075579792,61.15819297007227,3005.178809612772,3005.178809612772,3081.978659923832,3081.9811158910366,3103.4735450542707,3103.4735450542707,3072.684933054862,3072.684933054862,3018.130167784344,3018.130167784344,3054.607485658556,3054.607485658556,4444.5986373236965,4444.5986373236965,4418.171801826144,4418.171801826144,4464.495197006756,4464.495197006756,4443.091755585957,4443.091755585957,2668.7393687341687,2669.4225809366953,0.3344949734788141,341.15451379779915,0.0028358855546465854,1.0004724977457298
438743.37540000025,6780949.0702,Tail,-148.13828929786482,61.15826682015562,2985.830581810579,2985.83147195073,3062.0863512439205,3062.1432957084075,3085.07774848848,3085.07774848848,3055.2407156310437,3055.2407156310437,2999.9833850919467,2999.9833850919467,3035.8654069983604,3035.8654069983604,4465.5390655054,4465.5787363677955,4438.273045866425,4438.308539018281,4484.928818991951,4484.964962562486,4463.4457155663285,4463.481976500547,2752.971521025745,2754.3908467726833,0.33076216592542856,342.85921019541166,0.0029515957225602955,0.9893076923147262
439051.1553999996,6780874.8347,Tail,-148.13254747328958,61.1576484486623,2849.6136760901677,2849.636707328641,2923.427958075836,2923.9566370683688,2951.306009702436,2951.33698745499,2925.1313442311775,2925.1343818438895,2868.0817659372156,2868.0818849261623,2901.3731019940255,2901.432830707944,4472.452421700479,4472.481785971805,4442.385668004179,4442.415718413328,4489.881061614565,4489.910416826901,4468.273104184355,4468.302745096977,2966.725230189885,2967.544737428965,0.3336601268600117,347.0600232294167,0.003421823700350835,0.9979754764205329
438839.34800000023,6780513.741599999,Tail,-148.1363657979679,61.15437432223237,2557.0200754042366,2557.0444192569134,2633.588610619406,2634.141843320365,2655.0178618240247,2655.058738792412,2623.834597368748,2623.839436705095,2568.872237694034,2568.872237694034,2606.0612376951326,2606.1228184347833,4058.6369209297263,4059.1780631984707,4029.3251725557498,4029.910398682997,4076.6688546662735,4077.22313598308,4055.053996643715,4055.6192375975625,2614.909045330048,2616.549765017544,0.3327139553438694,340.7773062774072,0.0034029387644716803,0.9951454829823483
438740.26499999966,6780187.9397,Tail,-148.13810102289125,61.151434482186986,2286.137969728505,2286.1595914346963,2364.1864352122266,2364.7091295552573,2380.606948151916,2380.6544981547086,2345.9404293625635,2345.945556746555,2292.9650814543766,2292.9650814543766,2332.7551846304364,2332.8060791698654,3717.944410786194,3718.527932611085,3688.5896089626644,3689.2032102370245,3735.9332688911027,3736.52705486988,3714.321786796776,3714.92258959929,2380.1616370433985,2382.0211834250626,0.33441433559822564,336.06769519024226,0.003560104682680172,1.0002313103193055
438306.47780000046,6780398.995999999,Tail,-148.14622685439554,61.15326091139936,2642.7120510330265,2642.7120510330265,2722.14033045998,2722.14033045998,2732.2462884353267,2732.2462884353267,2693.91250596771,2693.91250596771,2644.4718644272084,2644.4718644272084,2686.33237048329,2686.33237048329,3835.656780474842,3840.4988783195868,3811.4240669957026,3815.7496844364346,3856.985114457159,3861.4374832892213,3835.7313793168187,3840.172890444975,2080.317881424005,2094.172018487888,0.33308645455334096,330.8884673616805,0.00343565459114034,0.9962596259263586
437981.2489,6780608.1358,Tail,-148.15233641211424,61.155086830760155,2993.850377488971,2993.850377488971,3072.7050562920454,3072.7050562920454,3080.0039494449406,3080.0039494449406,3041.040249125768,3041.040249125768,2994.1590639384453,2994.1590639384453,3035.718083690734,3035.718083690734,4045.1344769020243,4046.0693500340017,4024.9471000140106,4025.793705858569,4068.453383747832,4069.321705710711,4047.82203555818,4048.688771681427,1936.8472577227683,1941.0743487157233,0.3381380507969247,328.9515060025094,0.0034740446275099194,1.011368920570935
437704.4282999998,6780696.917399999,Tail,-148.1575078179596,61.15583984647281,3239.5570582032597,3239.5570582032597,3317.63043090951,3317.63043090951,3321.8204599471374,3321.8204599471374,3281.90021867307,3281.90021867307,3237.5844873451733,3237.5844873451733,3279.2669051210873,3279.2669051210873,4155.885324554821,4155.970843998949,4138.897295127892,4138.964093793008,4180.589587830725,4180.65722350098,4160.54955798301,4160.618752855524,1833.3724246630882,1834.858644933484,0.34390019559350576,325.967404921245,0.0036500450770912073,1.0286034617571664
437632.84559999965,6780767.7421,Tail,-148.15886088104472,61.15646418111381,3347.185275524653,3347.185275524653,3424.963507526336,3424.963507526336,3428.9774886697332,3428.9774886697332,3389.2095433454847,3389.2095433454847,3345.25413016311,3345.25413016311,3386.6869050238997,3386.6869050238997,4240.252126266426,4240.252126266426,4224.090269724536,4224.090269724536,4265.267309974962,4265.267309974962,4245.404952658164,4245.404952658164,1858.580413563646,1859.8845675283128,0.34620324735555635,325.69832055935416,0.0036616145238802227,1.035491876027949
439744.33949999977,6782261.403999999,Wedge,-148.1201108862701,61.17020138841075,4181.771299126581,4181.797218700013,4246.790831082247,4247.357531907776,4287.048629311662,4287.162270437157,4272.191408174078,4272.193091780117,4212.972735875338,4212.972735875338,4237.016232823412,4237.154095598647,6021.376590619432,6021.376590619432,5990.061722885414,5990.061722885414,6037.792891043308,6037.792891043308,6016.205238762655,6016.205238762655,4362.933035814719,4363.122013661266,0.332810745492823,0.7981996312573756,0.003690332618565969,0.9954349817484245
439786.3995000003,6781977.690699998,Wedge,-148.1192389501027,61.16766125154504,3902.9501391673443,3902.997253130987,3967.4656509678816,3968.342469969655,4008.0937798784444,4008.3962405602356,3993.604150589081,3993.6121402752083,3934.3224293107546,3934.3224293107546,3958.129514927472,3958.41446743743,5766.881263958303,5767.624965078825,5734.661456383069,5735.449464584128,5782.584538330782,5783.33798154254,5760.997571210742,5761.763629882366,4206.775130354501,4206.975468042348,0.33142303925640915,1.4831478697372518,0.003367879906519992,0.9912843605595826
439653.5784,6781776.077799998,Wedge,-148.12164298463182,61.16583115474217,3697.590744895697,3697.635759831774,3763.637724909845,3764.487128317952,3802.5943593116467,3802.872968104537,3786.398114118355,3786.405772642333,3727.234479429718,3727.234479429718,3752.4689147883114,3752.7274923873147,5529.124523230426,5530.113029859881,5497.203130417755,5498.214740579995,5545.080048990498,5546.059596852936,5523.483302122981,5524.477193133378,3978.102047724326,3978.372854772318,0.33346340076306835,359.14630481640955,0.004001321406682623,0.9973870698219711
439571.28139999975,6781712.515900001,Wedge,-148.12315198560526,61.165247947360356,3634.0245801657766,3634.067760131521,3701.0574161538734,3701.883182798195,3738.871454794187,3739.12646170816,3721.5314605642216,3721.5387712735883,3662.4843588848253,3662.4843588848253,3688.66768643812,3688.9036243965697,5438.81109951843,5440.32102921215,5407.235418392761,5408.77275172487,5455.058175227648,5456.5607644793245,5433.450778764373,5434.968770605189,3877.90572105376,3878.2736592507367,0.33569030859999394,357.7162506564727,0.0029712642675469056,1.0040477380606811
439541.92399999965,6781615.739999998,Wedge,-148.12366661122002,61.16437476409871,3537.857386696951,3537.915445304,3605.258341841426,3606.1024546816516,3642.6212511749613,3642.890429416636,3624.849195551876,3624.8749055255253,3565.8521168798784,3565.8702198985247,3592.395901991641,3592.6446587316605,5337.869352375344,5339.520256470551,5306.242506421345,5307.905662726796,5354.072680044838,5355.704039222462,5332.466941958611,5334.113684129742,3793.556178237451,3793.919624612609,0.33569030859999394,357.7162506564727,0.0029712642675469056,1.0040477380606811
439444.02799999993,6781544.302299999,Wedge,-148.1254628367547,61.16371843217673,3469.33845243551,3469.3774821289217,3537.9220048670322,3538.6905255596116,3573.82612799858,3574.024101024734,3554.648943436033,3554.655294977512,3495.8534988501588,3495.8534988501588,3523.5457968627925,3523.7353013664665,5235.614634089224,5237.443800254201,5204.43939523269,5206.305350652538,5252.1879321230335,5254.01826737798,5230.573991794374,5232.418868755816,3675.904038411478,3676.380042408553,0.33340024847510347,356.11354987877274,0.0033653884583418558,0.9971981817002111
439415.45299999975,6781458.577100001,Wedge,-148.12596637156022,61.162944551654014,3385.344065774861,3385.3829887288803,3454.3141561647362,3455.081600648993,3489.706289185149,3489.896116096297,3470.05542921017,3470.0618931278364,3411.33599173557,3411.3360071248576,3439.41858658605,3439.6019158902936,5145.2465376366645,5147.367461949474,5114.04809106219,5116.201058453014,5161.799255462728,5163.91854909289,5140.18634476458,5142.3195783229085,3599.9005945205463,3600.3783859719547,0.33618863079356265,354.85079104602,0.0035867519663080236,1.0055382168098734
439230.7734000003,6781438.997900002,Wedge,-148.12939158256833,61.162740225979384,3377.6109130625646,3377.6318339885256,3448.625221190537,3449.108453360898,3481.3124948161485,3481.341762791135,3459.2067315986633,3459.2083575981546,3401.024223053833,3401.024223053833,3431.0344847328256,3431.0939900558233,5067.125417913469,5067.188675923515,5037.1579845881315,5037.218943100819,5084.628008860631,5084.684166861613,5063.0238415944195,5063.082635432494,3444.9066301220564,3445.542544757538,0.33640042663308856,352.4964643890627,0.0017038759458092721,1.00617169691984
439229.22200000007,6781517.767900001,Wedge,-148.12944568550253,61.163447020568015,3455.086890253086,3455.1046328259513,3526.009312392824,3526.436741666719,3558.875972617875,3558.892306035407,3536.9369596528772,3536.93791912417,3478.735253948768,3478.735253948768,3508.5906010921635,3508.636009936145,5142.628283514922,5142.628283514922,5112.863286044688,5112.863286044688,5160.278435443442,5160.278435443442,5138.680450394611,5138.680450394611,3493.44528754216,3494.085735240518,0.33640042663308856,352.4964643890627,0.0017038759458092721,1.00617169691984
439093.1897999998,6781812.590399999,Wedge,-148.13206813984374,61.166072216611155,3760.242426748112,3760.245022867289,3831.936451082662,3832.0461507193504,3863.7704955900986,3863.7704955900986,3841.0630167350664,3841.0630167350664,3783.2697292727976,3783.2697292727976,3813.5750711384703,3813.5750714192,5396.42779534169,5396.42779534169,5368.306528660245,5368.306528660245,5415.217287674194,5415.217287674194,5393.69947565579,5393.69947565579,3589.2963972975513,3591.899496629518,0.33530028660279054,351.5604301546651,0.003055764274918141,1.0028811845616565
439017.69379999954,6782147.667100001,Wedge,-148.133578986034,61.169068101925866,4109.091714469524,4109.091714469524,4180.5609315284155,4180.560935941862,4212.498236127992,4212.498236127992,4190.249116311345,4190.249116311345,4132.804156510186,4132.804156510186,4162.503372767961,4162.503372767961,5727.321878895455,5727.321878895455,5700.461167696109,5700.461167696109,5746.833973589186,5746.833973589186,5725.457209756922,5725.457209756922,3779.836952604602,3779.9762686761605,0.33640042663308856,352.4964643890627,0.0017038759458092721,1.00617169691984
438947.6687000003,6782127.974300001,Wedge,-148.13487400632192,61.16888043923086,4097.525620656397,4097.525620656397,4169.675579912412,4169.676025798633,4200.581130607685,4200.581130607685,4177.364409750035,4177.364409750035,4120.112826138207,4120.112826138207,4150.610372904552,4150.610372904552,5685.23292319446,5685.23292319446,5658.78690342885,5658.78690342885,5705.068059578514,5705.068059578514,5683.692652684754,5683.692652684754,3724.5956185377413,3726.5853196834883,0.33350915673058973,350.8979416679694,0.002827849703142215,0.9975239256516322
438842.36429999955,6782194.649500001,Wedge,-148.13685254965333,61.16946249245796,4183.095241681861,4183.095241681861,4255.841926343438,4255.841926343438,4285.613115095656,4285.613115095656,4261.530044571244,4261.530044571244,4204.68157559568,4204.68157559568,4235.79527255867,4235.79527255867,5732.348096069781,5733.164092366199,5706.758820868461,5707.331780051069,5752.723270618307,5753.33776141418,5731.417721607056,5732.036511045031,3714.81327040013,3718.366435782402,0.3359292653711341,350.33821527455274,0.0030723289730716628,1.0047624563573103
438716.4223999996,6782424.837400001,Wedge,-148.1392676544309,61.171508964134446,4442.735790230237,4442.735790230237,4515.698683676174,4515.698683676174,4544.662041477971,4544.662041477971,4520.179683211273,4520.179683211273,4463.844111172081,4463.844111172081,4495.109387471765,4495.109387471765,5952.1954621065715,5952.73737272179,5927.872279671566,5928.29519932991,5973.285026393474,5973.714717000922,5952.126966229837,5952.565926529581,3835.4744248471043,3840.8537462325753,0.33769755411460506,349.0968261639132,0.0035140006080651015,1.0100513975856846
438708.4848999996,6782549.191799998,Wedge,-148.13945545187542,61.17262391552784,4573.969436289816,4573.969436289816,4646.6092418923645,4646.6092418923645,4675.886369579692,4675.886369579692,4651.82330083569,4651.82330083569,4595.557751805374,4595.557751805374,4626.414941408093,4626.414941408093,6085.716138672322,6085.716138672322,6061.649772768968,6061.649772768968,6106.902753594024,6106.902753594024,6085.799909449217,6085.799909449217,3938.6180467357835,3942.4131197335373,0.3385729029136385,350.2536072382747,0.0031916723463611615,1.012669560693667
438628.58050000016,6782720.113000002,Wedge,-148.14099601934828,61.17414558047035,4772.626541299667,4772.626541299667,4845.167461768675,4845.167461768675,4874.076630772845,4874.076630772845,4850.00332137634,4850.00332137634,4794.136377384106,4794.136377384106,4824.854719248233,4824.854719248233,6263.409262587822,6263.409262587822,6240.153603322257,6240.153603322257,6284.982780451074,6284.982780451074,6264.011469980793,6264.011469980793,4053.6854221946433,4056.811471463207,0.3385917009051639,349.7630280620295,0.0036672700293974934,1.0127257853757252
438705.30989999976,6782670.371199999,Wedge,-148.13955371363673,61.17371111295249,4700.882093548375,4701.066090363088,4773.211606309581,4773.382940198571,4802.808992228439,4802.992716624703,4779.1418226563965,4779.3426548936395,4722.917953816963,4723.120889855236,4753.401818693342,4753.588516472435,6215.406613906654,6216.365540486005,6191.5450638352295,6192.494646757182,6236.669223817652,6237.616271024081,6215.611204368988,6216.560627000467,4043.9293986130974,4047.771228172442,0.33808116745923716,350.5063381652438,0.0035442024453951494,1.0111987828425726
439156.77809999976,6782596.711100001,Wedge,-148.13113854233856,61.173120304430206,4541.576248825815,4562.986964300439,4611.434866757394,4632.339610030287,4645.75084484072,4667.280423280269,4625.588012624756,4647.801060883487,4567.6443274120875,4589.81688178302,4595.679024375031,4617.255898575952,6199.215810802624,6253.721513081001,6172.195831063178,6226.310105751662,6218.635627248768,6272.771466862843,6197.242646451256,6251.41218952142,4222.187761703836,4270.781547603848,0.3374035420881958,355.29539305043977,0.0034540357059553287,1.0091720093444512
439315.26389999967,6782430.0233,Wedge,-148.12813935138118,61.171648700792005,4357.299142057636,4358.817264959853,4426.177756388268,4427.638085144102,4461.975633467618,4463.514833143784,4442.989588299714,4444.691075850883,4384.57278051884,4386.275115087117,4411.782957564135,4413.33785823044,6066.256374352375,6078.801888483017,6037.914488372484,6050.225792269564,6084.817473363137,6097.134940047109,6063.329944188737,6075.670402735476,4188.766092898935,4204.085192856049,0.33601686597566216,356.52427964053936,0.003202112027121077,1.0050244692500745
439558.99849999975,6782268.150899999,Wedge,-148.1235576216726,61.170233408831265,4184.688764081911,4186.006883353267,4251.5487311415845,4253.053513326105,4289.851611296659,4291.183086085686,4273.094710644587,4274.553120840318,4214.128465472083,4215.582024870761,4239.664708367443,4241.0268374186335,5971.711821352748,5982.677633288082,5941.521049430385,5952.312701638,5988.971527153835,5999.769962944366,5967.404592114355,5978.219043320989,4233.483286232737,4246.545257231105,0.3360845617666588,358.4074068321307,0.0032096616707006785,1.0052269469626718
